experiment,uniform,base_rate,sticky,bigram
schulz2020finding/exp5.csv,2.0794415416798357,1.9480368954537448,1.3314625944258947,1.3372711413544505
somerville2017charting/exp1.csv,0.6931471805599453,0.6972196625540968,0.6097076464001946,0.6136830394792379
speekenbrink2008learning/exp1.csv,0.6931471805599453,0.6983481528737496,0.6899318656180339,0.694768554414303
steingroever2015data/exp1.csv,1.3862943611198906,1.2791677308871974,1.1344098685892947,1.1113219256155573
steingroever2015data/exp2.csv,1.3862943611198904,1.3472665883809518,1.3320642897834973,1.2847850808058765
steingroever2015data/exp3.csv,1.3862943611198906,1.1478530069566006,0.945214682433814,0.9035418201442587
tomov2020discovery/exp2.csv,1.6661688224609632,1.5539063394305779,1.5286293955906212,1.3274758822223187
tomov2020discovery/exp4.csv,1.6459022237928913,1.4427725689209945,1.6497623950021747,1.2347339127584098
tomov2020discovery/exp5.csv,1.7091332853830923,1.5857074655073977,1.703064485923154,1.3841097632907087
tomov2020discovery/exp7.csv,1.7224393532478306,1.6116245092685997,1.6724817799311702,1.4870464987090486
tomov2021multitask/exp1.csv,1.0986122886681098,1.0658544883594216,1.030644565759052,0.934726713610685
tomov2021multitask/exp3.csv,1.0986122886681098,1.05984980693578,0.9923763652804802,0.8442968080192271
waltz2020differential/exp1.csv,0.6931471805599453,0.6904187334001561,0.43664646746212443,0.4408122949184278
wilson2014humans/exp1.csv,0.6931471805599453,0.6944366294703059,0.592640093800964,0.5946554806080437
wilson2014humans/exp3.csv,0.6931471805599453,0.6977983281162325,0.6012831437709497,0.605531929864973
wilson2014humans/exp4.csv,0.6931471805599453,0.6882718038815456,0.6397577861871732,0.6393918187672544
wilson2014humans/exp5.csv,0.6931471805599453,0.6946912503549062,0.6633583946694978,0.6648454598810707
wise2019acomputational/exp1.csv,4.797588728210559,4.9325992526725555,4.787008249401352,4.5097724146443605
wu2018generalisation/exp1.csv,3.354776692550986,3.5221132271960336,3.365215707144495,3.2594207882315764
wu2023chunking/exp1.csv,1.3862943611198906,1.3956316847235601,1.3578428525689819,1.0360102757302043
wu2023chunking/exp2.csv,1.3862943611198906,1.3920871674368611,1.3003715619311025,0.8765550322423801
wulff2018description/exp1.csv,0.5822436316703541,0.6761538433100158,0.6568766561180667,0.6462905872447173
wulff2018sampling/exp1.csv,0.9793284169487881,0.9152512982218228,0.7237854277285978,0.6880261795607953
xiong2023neural/exp1.csv,0.6931471805599453,0.6850513679187714,0.4786158349713186,0.4778695635337767
zhu2020bayesian/exp1.csv,2.5721874883316933,2.3193018282910205,2.44398375347659,2.382297046932137
zhu2020bayesian/exp2.csv,3.3168459324896444,3.0704564673001182,3.2949736859766223,3.2299454589113883
zorowitz2023data/exp1.csv,1.7917594692280552,1.7061925445398924,1.6187711933644224,1.0644566838928007
