experiment,participant,choice_index,nll,num_tokens
kool2016when/exp1.csv,9,22,2.6007399559020996,1
kool2016when/exp1.csv,9,23,0.7075982689857483,1
kool2016when/exp1.csv,9,24,0.07881119102239609,1
kool2016when/exp1.csv,9,25,0.4015158712863922,1
kool2016when/exp1.csv,9,26,0.4652189612388611,1
kool2016when/exp1.csv,9,27,0.7068155407905579,1
kool2016when/exp1.csv,9,28,0.09493201225996017,1
kool2016when/exp1.csv,9,29,0.8565297722816467,1
kool2016when/exp1.csv,9,30,0.27149417996406555,1
kool2016when/exp1.csv,9,31,1.0071296691894531,1
kool2016when/exp1.csv,9,32,1.0817058086395264,1
kool2016when/exp1.csv,9,33,0.6545751690864563,1
kool2016when/exp1.csv,9,34,0.48680680990219116,1
kool2016when/exp1.csv,9,35,0.48337361216545105,1
kool2016when/exp1.csv,9,36,1.6171112060546875,1
kool2016when/exp1.csv,9,37,1.3222010135650635,1
kool2016when/exp1.csv,9,38,0.2586027979850769,1
kool2016when/exp1.csv,9,39,0.4456547796726227,1
kool2016when/exp1.csv,9,40,0.7696885466575623,1
kool2016when/exp1.csv,9,41,1.0686957836151123,1
kool2016when/exp1.csv,9,42,0.935845673084259,1
kool2016when/exp1.csv,9,43,0.21889574825763702,1
kool2016when/exp1.csv,9,44,0.26115646958351135,1
kool2016when/exp1.csv,9,45,0.7660741209983826,1
kool2016when/exp1.csv,9,46,0.4440179467201233,1
kool2016when/exp1.csv,9,47,2.134004831314087,1
kool2016when/exp1.csv,9,48,1.2454805374145508,1
kool2016when/exp1.csv,9,49,0.16691230237483978,1
kool2016when/exp1.csv,9,50,0.5905066728591919,1
kool2016when/exp1.csv,9,51,1.2295300960540771,1
kool2016when/exp1.csv,9,52,0.43610426783561707,1
kool2016when/exp1.csv,9,53,0.18760249018669128,1
kool2016when/exp1.csv,9,54,0.7034158706665039,1
kool2016when/exp1.csv,9,55,0.18850460648536682,1
kool2016when/exp1.csv,9,56,1.1406834125518799,1
kool2016when/exp1.csv,9,57,0.258659303188324,1
kool2016when/exp1.csv,9,58,1.6103991270065308,1
kool2016when/exp1.csv,9,59,0.9753481149673462,1
kool2016when/exp1.csv,9,60,0.9800563454627991,1
kool2016when/exp1.csv,9,61,0.1176529973745346,1
kool2016when/exp1.csv,9,62,0.18872839212417603,1
kool2016when/exp1.csv,9,63,2.6977553367614746,1
kool2016when/exp1.csv,9,64,0.908699095249176,1
kool2016when/exp1.csv,9,65,0.394166499376297,1
kool2016when/exp1.csv,9,66,0.7677604556083679,1
kool2016when/exp1.csv,9,67,0.6438125967979431,1
kool2016when/exp1.csv,9,68,1.6076065301895142,1
kool2016when/exp1.csv,9,69,0.14876562356948853,1
kool2016when/exp1.csv,9,70,0.3535824716091156,1
kool2016when/exp1.csv,9,71,0.1704333871603012,1
kool2016when/exp1.csv,9,72,0.1098848506808281,1
kool2016when/exp1.csv,9,73,0.5271929502487183,1
kool2016when/exp1.csv,9,74,0.20929476618766785,1
kool2016when/exp1.csv,9,75,0.0841173306107521,1
kool2016when/exp1.csv,9,76,0.2547577917575836,1
kool2016when/exp1.csv,9,77,0.9778586626052856,1
kool2016when/exp1.csv,9,78,0.13199013471603394,1
kool2016when/exp1.csv,9,79,0.16414567828178406,1
kool2016when/exp1.csv,9,80,0.31710848212242126,1
kool2016when/exp1.csv,9,81,0.10196103900671005,1
kool2016when/exp1.csv,9,82,0.11582289636135101,1
kool2016when/exp1.csv,9,83,0.016480742022395134,1
kool2016when/exp1.csv,9,84,0.07272160798311234,1
