experiment,participant,choice_index,nll,num_tokens
xiong2023neural/exp1.csv,28,93,0.38704970479011536,1
xiong2023neural/exp1.csv,28,94,1.4063150882720947,1
xiong2023neural/exp1.csv,28,95,0.9742621183395386,1
xiong2023neural/exp1.csv,28,96,0.8261217474937439,1
xiong2023neural/exp1.csv,28,97,1.0538746118545532,1
xiong2023neural/exp1.csv,28,98,0.6327841877937317,1
xiong2023neural/exp1.csv,28,99,0.34864261746406555,1
xiong2023neural/exp1.csv,28,100,0.4304366707801819,1
xiong2023neural/exp1.csv,28,101,0.8261569142341614,1
xiong2023neural/exp1.csv,28,102,0.6327693462371826,1
xiong2023neural/exp1.csv,28,103,0.5232564210891724,1
xiong2023neural/exp1.csv,28,104,0.3133772015571594,1
xiong2023neural/exp1.csv,28,105,1.6005150079727173,1
xiong2023neural/exp1.csv,28,106,0.5232492089271545,1
xiong2023neural/exp1.csv,28,107,0.34856554865837097,1
xiong2023neural/exp1.csv,28,108,1.0538512468338013,1
xiong2023neural/exp1.csv,28,109,0.4288535416126251,1
xiong2023neural/exp1.csv,28,110,0.22556495666503906,1
xiong2023neural/exp1.csv,28,111,0.127031147480011,1
xiong2023neural/exp1.csv,28,112,0.06203898414969444,1
xiong2023neural/exp1.csv,28,113,0.02979658544063568,1
xiong2023neural/exp1.csv,28,114,0.043055977672338486,1
xiong2023neural/exp1.csv,28,115,0.9742299318313599,1
xiong2023neural/exp1.csv,28,116,0.757703423500061,1
xiong2023neural/exp1.csv,28,117,0.25201475620269775,1
xiong2023neural/exp1.csv,28,118,2.350276470184326,1
xiong2023neural/exp1.csv,28,119,1.2235326766967773,1
xiong2023neural/exp1.csv,28,120,0.5760841369628906,1
xiong2023neural/exp1.csv,28,121,0.313382089138031,1
xiong2023neural/exp1.csv,28,122,0.1798417568206787,1
xiong2023neural/exp1.csv,28,123,0.11291413754224777,1
xiong2023neural/exp1.csv,28,124,0.08902201056480408,1
xiong2023neural/exp1.csv,28,125,2.350289821624756,1
xiong2023neural/exp1.csv,28,126,0.47423064708709717,1
xiong2023neural/exp1.csv,28,127,0.20154587924480438,1
xiong2023neural/exp1.csv,28,128,0.17987452447414398,1
xiong2023neural/exp1.csv,28,129,0.16035154461860657,1
xiong2023neural/exp1.csv,28,130,0.12704595923423767,1
xiong2023neural/exp1.csv,28,131,2.017794370651245,1
xiong2023neural/exp1.csv,28,132,0.3134354054927826,1
xiong2023neural/exp1.csv,28,133,0.1270616054534912,1
xiong2023neural/exp1.csv,28,134,0.10031787306070328,1
xiong2023neural/exp1.csv,28,135,1.1370474100112915,1
xiong2023neural/exp1.csv,28,136,0.22555866837501526,1
xiong2023neural/exp1.csv,28,137,0.10032973438501358,1
xiong2023neural/exp1.csv,28,138,0.08904415369033813,1
xiong2023neural/exp1.csv,28,139,0.0620497427880764,1
xiong2023neural/exp1.csv,28,140,0.06205713748931885,1
xiong2023neural/exp1.csv,28,141,0.12705247104167938,1
xiong2023neural/exp1.csv,28,142,0.12704028189182281,1
